lat,lon
37.48818,126.93603
37.47825,126.93416
37.48759,126.92212
37.48184,126.91083
37.48041,126.95039
37.48521,126.909
37.47103,126.91123
37.47404,126.91772
37.49022,126.93442
37.4747,126.93641
37.47915,126.94241
37.48183,126.94917
37.47212,126.97705
37.47076,126.93121
37.48231,126.95007
37.49138,126.92802
37.48588,126.94272
37.47518,126.93959
37.48253,126.93497
37.47356,126.96291
37.46331,126.92722
37.48891,126.9381
37.48935,126.93797
37.48929,126.93834
37.48439,126.94847
37.4843,126.94819
37.46091,126.9482
37.45561,126.9454
37.4797,126.9372
37.47983,126.93637
37.4737,126.93266
37.47177,126.97905
37.48472,126.94486
37.49275,126.93509
37.47331,126.92364
37.46673,126.92372
37.46985,126.97788
37.45642,126.94613
37.46925,126.91267
37.48098,126.91649
37.48022,126.91583
37.49183,126.93626
37.49203,126.94027
37.49312,126.94531
37.47473,126.94936
37.4747,126.94825
37.47522,126.95156
37.47536,126.95108
37.47647,126.96963
37.47649,126.97013
37.47462,126.97662
37.4683,126.9452
37.49132,126.94109
37.49027,126.94293
37.49018,126.94333
37.48232,126.91333
37.48252,126.913
37.47312,126.91242
37.46302,126.91519
37.4627,126.91537
37.48189,126.92407
37.46845,126.93656
37.47816,126.93897
37.48191,126.90289
37.47922,126.96239
37.4851,126.93955
37.46196,126.93033
37.4802,126.91414
37.47403,126.91525
37.47574,126.9561
37.46575,126.9173
37.46319,126.93375
37.47782,126.95536
37.47767,126.95582
37.47797,126.95543
37.47774,126.91766
37.45766,126.91856
37.4575,126.92043
37.47589,126.94069
37.476,126.94104
37.47588,126.95359
37.47614,126.95375
37.47697,126.93557
37.48272,126.93563
37.47404,126.96218
37.4725,126.94047
37.47269,126.9407
37.46508,126.92687
37.46503,126.92722
37.47625,126.91948
37.47641,126.91992
37.48646,126.93294
37.47299,126.98022
37.47287,126.98039
37.48438,126.94977
37.48458,126.94954
37.47396,126.96737
37.47778,126.94477
37.47575,126.92575
37.47546,126.92569
37.48995,126.94058
37.4901,126.94045
37.47465,126.96371
37.47483,126.96342
37.47446,126.97655
37.46921,126.96465
37.48861,126.92563
37.48865,126.92592
37.47349,126.96413
37.47447,126.96117
37.48483,126.92071
37.48507,126.92049
37.4696,126.92365
37.48046,126.94913
37.48063,126.94017
37.47662,126.9333
37.47727,126.94938
37.47695,126.94938
37.47984,126.95938
37.47985,126.95984
37.47351,126.91267
37.48997,126.93427
37.48839,126.94296
37.47566,126.91484
37.46667,126.94709
37.45853,126.947
37.45888,126.9473
37.46685,126.94431
37.465,126.93847
37.46455,126.9381
37.46569,126.91719
37.46596,126.91723
37.47739,126.92272
37.47772,126.92216
37.46879,126.91304
37.46663,126.91405
37.46824,126.92645
37.46834,126.92591
37.4691,126.96996
37.46224,126.91879
37.47044,126.95689
37.47629,126.93027
37.48773,126.93013
37.4752,126.96415
37.47427,126.97274
37.48647,126.94336
37.48466,126.94733
37.46178,126.91621
37.47699,126.91698
37.4927,126.92697
37.48947,126.95859
37.48176,126.9564
37.46334,126.93172
37.48923,126.95975
37.48909,126.94862
37.49059,126.94797
37.49196,126.95951
37.46383,126.92572
37.46627,126.93128
37.48593,126.94754
37.46934,126.91813
37.47781,126.9512
37.48053,126.95587
37.48091,126.9406
37.46847,126.93963
37.48553,126.9497
37.49019,126.95788
37.48229,126.90202
37.47088,126.91994
37.47869,126.92729
37.46627,126.93071
37.47642,126.91571
37.47842,126.95439
37.47427,126.96044
37.47364,126.92397
37.46753,126.92283
37.46374,126.91781
37.47311,126.97398
37.4689,126.94208
37.4738,126.91691
37.48987,126.93069
37.49063,126.92631
37.46429,126.93286
37.47627,126.93969
37.47691,126.93552
37.47598,126.93875
37.47658,126.93779
37.4775,126.93282
37.49182,126.94693
37.49222,126.94894
37.483,126.91723
37.48817,126.91911
37.48043,126.92393
37.47641,126.92893
37.48941,126.94103
37.48812,126.94063
37.47241,126.971
37.47242,126.96664
37.46989,126.96663
37.48558,126.95041
37.47661,126.94691
37.48049,126.94465
37.48693,126.95842
37.48193,126.95903
37.47672,126.9664
37.48205,126.9554
37.46933,126.92433
37.49085,126.94554
37.49125,126.94632
37.47552,126.95507
37.47365,126.9787
37.4657,126.9384
37.46525,126.93502
37.4919,126.93203
37.47131,126.93023
37.46934,126.93071
37.47158,126.94143
37.48304,126.93559
37.47796,126.93541
37.48854,126.94824
37.48613,126.92102
37.4783,126.92582
37.47918,126.92949
37.46982,126.96953
37.47285,126.96474
37.48122,126.90216
37.4835,126.95412
37.48432,126.95096
37.48203,126.95697
37.47652,126.96768
37.47615,126.96916
37.47135,126.91911
37.47978,126.91556
37.48078,126.9393
37.47804,126.94975
37.47738,126.95352
37.48636,126.95147
37.47607,126.93735
37.48095,126.90609
37.48612,126.94065
37.48293,126.9436
37.48897,126.95305
37.48342,126.94661
37.48318,126.95541
37.47953,126.94956
37.47667,126.96256
37.47544,126.97162
37.48329,126.92152
37.47586,126.92091
37.46745,126.91983
37.46732,126.92246
37.48466,126.93569
37.48048,126.92874
37.47518,126.93495
37.46653,126.9363
37.49348,126.93007
37.48345,126.94104
37.4834,126.9494
37.48118,126.95349
37.47807,126.95348
37.47406,126.96941
37.47208,126.96936
37.47299,126.97274
37.48647,126.92283
37.48194,126.91448
37.47802,126.92116
37.46964,126.92478
37.46163,126.91501
37.47393,126.95998
37.47322,126.95971
37.4888,126.9376
37.46749,126.93422
37.46648,126.9353
37.46645,126.92186
37.4652,126.92082
37.47104,126.97242
37.47522,126.97088
37.468,126.9769
37.45653,126.94715
37.45471,126.94814
37.49249,126.93495
37.49366,126.94834
37.49135,126.95208
37.48136,126.93466
37.49195,126.94145
37.46813,126.9702
37.46816,126.96935
37.48513,126.96224
37.48147,126.93667
37.48117,126.94134
37.47894,126.93902
37.48019,126.94926
37.47694,126.96769
37.47568,126.97073
37.48331,126.96032
37.48026,126.96497
37.45886,126.9174
37.45822,126.92147
37.45927,126.92226
37.46765,126.9135
37.46831,126.9638
37.48161,126.93812
37.47081,126.95923
37.46803,126.94555
37.46832,126.94546
37.4796,126.93754
37.47525,126.97645
37.47866,126.92024
37.47843,126.91864
37.48006,126.91888
37.46123,126.92945
37.47625,126.92543
37.48947,126.93902
37.48075,126.93566
37.46122,126.92488
37.46136,126.92492
37.48833,126.91488
37.48623,126.91136
37.45685,126.92957
37.4765,126.95094
37.46789,126.92076
37.48624,126.91527
37.47525,126.94279
37.46791,126.94242
37.47641,126.98013
37.47627,126.98079
37.4623,126.94779
37.46274,126.94803
37.4627,126.94855
37.46221,126.94852
37.46473,126.92759
37.46405,126.92759
37.46939,126.926
37.47351,126.92473
37.48482,126.90595
37.48495,126.90694
37.49206,126.95171
37.46851,126.9758
37.45732,126.93325
37.46346,126.93339
37.47609,126.95751
37.47852,126.94106
37.47869,126.94139
37.47804,126.94934
37.46795,126.9255
37.46983,126.92932
37.48623,126.93584
37.4722,126.98223
37.47715,126.94098
37.47708,126.9414
37.47441,126.97099
37.46838,126.94827
37.46802,126.94857
37.47116,126.95746
37.47106,126.95754
37.47062,126.95926
37.47049,126.92564
37.48309,126.96034
37.47197,126.95945
37.48728,126.95821
37.48253,126.95956
37.48287,126.90623
37.46465,126.93595
37.47981,126.9323
37.48106,126.93236
37.46455,126.93439
37.46629,126.92301
37.47406,126.96941
37.47175,126.96884
37.47208,126.96936
37.47299,126.97274
37.47332,126.98093
37.47477,126.97771
37.48834,126.92513
37.48647,126.92283
37.48194,126.91448
37.48349,126.90741
37.48238,126.9064
37.47802,126.92116
37.47342,126.91267
37.47669,126.92335
37.47512,126.92053
37.46964,126.92478
37.46858,126.92126
37.4599,126.91487
37.46328,126.91802
37.46163,126.91501
37.48415,126.93319
37.47825,126.9314
37.4778,126.93676
37.48187,126.92539
37.47486,126.93738
37.4726,126.93748
37.47262,126.93676
37.4656,126.93097
37.47077,126.92886
37.46883,126.93461
37.46606,126.94004
37.47047,126.93891
37.46773,126.93809
37.47524,126.96129
37.47448,126.96003
37.4757,126.95268
37.4693,126.9231
37.47414,126.92402
37.46457,126.91787
37.47684,126.91952
37.4884,126.93778
37.47323,126.93193
37.46498,126.93238
37.48804,126.9531
37.49102,126.94179
37.48523,126.94409
37.48181,126.93853
37.48712,126.95952
37.49022,126.93291
37.48989,126.94013
37.48716,126.94908
37.48375,126.94855
37.48812,126.96
37.48177,126.96215
37.48248,126.93702
37.47888,126.9473
37.47801,126.95752
37.47539,126.96066
37.47277,126.96803
37.47246,126.9798
37.48542,126.93033
37.48767,126.92148
37.48207,126.90941
37.47812,126.91434
37.47566,126.91964
37.47435,126.9201
37.4623,126.91633
37.48066,126.93379
37.48059,126.92676
37.47136,126.93911
37.46527,126.93008
37.46774,126.93565
37.48436,126.92603
37.47453,126.94302
37.47333,126.91936
37.46415,126.91613
37.4656,126.91772
37.46302,126.9189
37.46118,126.92225
37.47155,126.97862
37.47396,126.98177
37.47559,126.97501
37.46438,126.93677
37.46974,126.9429
37.46995,126.93375
37.47541,126.91812
37.47372,126.91224
37.48784,126.93422
37.48699,126.93657
37.47041,126.92912
37.46627,126.93021
37.4733,126.93992
37.47556,126.93943
37.47396,126.93999
37.47436,126.93297
37.48299,126.93298
37.49223,126.94625
37.48774,126.92947
37.48971,126.92238
37.47855,126.92938
37.46716,126.92403
37.48776,126.94194
37.48729,126.94077
37.48729,126.94077
37.48729,126.94077
37.48384,126.95607
37.48398,126.95536
37.4888,126.92065
37.48648,126.91496
37.48464,126.90691
37.48273,126.92327
37.48359,126.95205
37.47257,126.93561
37.48745,126.92324
37.48102,126.90596
37.48846,126.93429
37.48004,126.96057
37.47228,126.92311
37.47228,126.92311
37.46992,126.92918
37.4761,126.91923
37.46648,126.92212
37.49162,126.93237
37.47884,126.94697
37.46741,126.9343
37.47756,126.96559
37.48667,126.93054
37.48692,126.91484
37.47414,126.92402
37.46457,126.91787
37.47684,126.91952
37.49102,126.94179
37.48989,126.94013
37.48812,126.96
37.47888,126.9473
37.47246,126.9798
37.48767,126.92148
37.48207,126.90941
37.48059,126.92676
37.46527,126.93008
37.48436,126.92603
37.47257,126.93561
37.48745,126.92324
37.48102,126.90596
37.47228,126.92311
37.48187,126.92539
37.4656,126.93097
37.46606,126.94004
37.47448,126.96003
37.47333,126.91936
37.4656,126.91772
37.47559,126.97501
37.47541,126.91812
37.48699,126.93657
37.4733,126.93992
37.48299,126.93298
37.49223,126.94625
37.47855,126.92938
37.4708,126.96889
37.47162,126.96603
37.484,126.91021
37.48472,126.94678
37.48238,126.9385
37.48201,126.94403
37.48227,126.95466
37.48034,126.95737
37.46552,126.93235
37.46799,126.92096
37.47155,126.91114
37.47226,126.93558
37.48842,126.95687
37.47455,126.96902
37.48677,126.9619
37.4904,126.92633
37.48496,126.95474
37.48866,126.95812
37.4769,126.96194
37.47646,126.97763
37.48718,126.91619
37.483,126.90503
37.46458,126.91902
37.47614,126.93355
37.48419,126.93058
37.47299,126.93415
37.4703,126.93672
37.48464,126.90384
37.47526,126.95363
37.48292,126.94933
37.48932,126.93652
37.4894,126.94399
37.47561,126.92272
37.48099,126.94904
37.47355,126.93281
37.47616,126.97485
37.48522,126.95311
37.47092,126.96649
37.47578,126.91316
37.46838,126.92497
37.46329,126.91753
37.47014,126.92164
37.4695,126.92248
37.46835,126.92405
37.46852,126.92239
37.46702,126.92353
37.48775,126.92723
37.48936,126.93575
37.47277,126.96751
37.47303,126.91763
37.47502,126.92166
37.47725,126.92893
37.47578,126.91316
37.46838,126.92497
37.46329,126.91753
37.48206,126.92274
37.48004,126.92637
37.4737,126.94046
37.4691,126.93072
37.47014,126.92164
37.4695,126.92248
37.46909,126.92267
37.46835,126.92405
37.46852,126.92239
37.46702,126.92353
37.48642,126.91261
37.48775,126.92723
37.48936,126.93575
37.49188,126.94379
37.47838,126.96392
37.47277,126.96751
37.47319,126.97942
37.47057,126.92999
37.47303,126.91763
37.4723,126.92281
37.47502,126.92166
37.47725,126.92893
37.47329,126.93307
37.48939,126.93248
37.48451,126.9407
37.48728,126.95821
37.48253,126.95956
37.48037,126.94053
37.48636,126.9143
37.48287,126.90623
37.47411,126.91694
37.46347,126.91943
37.46465,126.93595
37.47981,126.9323
37.48106,126.93236
37.46455,126.93439
37.48818,126.93603
37.47215,126.9332
37.47825,126.93416
37.48759,126.92212
37.48184,126.91083
37.48306,126.90347
37.48436,126.95182
37.48041,126.95039
37.47879,126.94174
37.48521,126.909
37.48102,126.91107
37.47103,126.91123
37.47404,126.91772
37.45897,126.92776
37.47591,126.92794
37.49022,126.93442
37.4747,126.93641
37.47976,126.92416
37.47915,126.94241
37.48183,126.94917
37.48168,126.95059
37.47834,126.95993
37.47932,126.9599
37.47212,126.97705
37.47076,126.93121
37.47359,126.9358
37.48231,126.95007
37.49138,126.92802
37.48588,126.94272
37.47518,126.93959
37.47255,126.92256
37.48253,126.93497
37.49037,126.92931
37.47356,126.96291
37.48146,126.91925
37.47716,126.91721
37.47263,126.94164
37.48168,126.91957
37.487,126.9343
37.46964,126.91111
37.4696,126.92511
37.46716,126.92403
37.46977,126.92176
37.48776,126.94194
37.48679,126.94036
37.48729,126.94077
37.48729,126.94077
37.48729,126.94077
37.48729,126.94077
37.48729,126.94077
37.48729,126.94077
37.48729,126.94077
37.476748,126.95482
37.472905,126.92307
37.475481,126.93009
37.485264,126.93239
37.470088,126.93606
37.467353,126.93634
37.466971,126.93364
37.472458,126.93237
37.48323,126.93662
37.480366,126.9312
37.478153,126.93775
37.486236,126.93213
37.483019,126.9407
37.483618,126.94165
37.474153,126.97014
37.474989,126.96358
37.486382,126.958
37.463865,126.93638
37.46519,126.93706
37.464902,126.93723
37.482027,126.90107
37.481931,126.91771
37.470288,126.91048
37.470519,126.94406
37.474444,126.92325
37.474869,126.91698
37.475529,126.96718
37.47088,126.93912
37.48384,126.95607
37.48398,126.95536
37.48454,126.95647
37.48483,126.95671
37.4888,126.92065
37.48499,126.91246
37.48648,126.91496
37.48167,126.92761
37.4708,126.96889
37.47162,126.96603
37.48472,126.9133
37.48343,126.91267
37.484,126.91021
37.48472,126.94678
37.48238,126.9385
37.47752,126.94869
37.48201,126.94403
37.47845,126.96211
37.48227,126.95466
37.48034,126.95737
37.47613,126.94136
37.46552,126.93235
37.46799,126.92096
37.47155,126.91114
37.47226,126.93558
37.48842,126.95687
37.47455,126.96902
37.48677,126.9619
37.4904,126.92633
37.48943,126.93104
37.48875,126.94283
37.48517,126.94459
37.48496,126.95474
37.48507,126.9457
37.48866,126.95812
37.4813,126.95801
37.48019,126.96021
37.47953,126.94074
37.4769,126.96194
37.47983,126.95438
37.47288,126.96228
37.47216,126.9675
37.47646,126.97763
37.47542,126.97835
37.48647,126.92555
37.48856,126.92374
37.48718,126.91619
37.4833,126.90905
37.483,126.90503
37.4772,126.92335
37.47303,126.91428
37.47254,126.91875
37.46458,126.91902
37.46514,126.91969
37.47625,126.93145
37.47614,126.93355
37.48419,126.93058
37.4761,126.92932
37.47299,126.93415
37.47285,126.93774
37.4703,126.93672
37.48464,126.90384
37.47526,126.95363
37.46682,126.93474
37.48292,126.94933
37.48921,126.95818
37.47823,126.96531
37.47399,126.97587
37.48932,126.93652
37.48828,126.93373
37.4823,126.90808
37.4824,126.90885
37.48371,126.94372
37.4894,126.94399
37.47413,126.96821
37.48176,126.93987
37.4887,126.91906
37.46386,126.91649
37.47707,126.92126
37.47561,126.92272
37.47835,126.93651
37.47452,126.93515
37.46455,126.93014
37.48099,126.94904
37.48764,126.91607
37.46739,126.92167
37.47679,126.93991
37.47124,126.94191
37.47355,126.93281
37.47136,126.93404
37.4782,126.95853
37.47775,126.91863
37.47616,126.97485
37.493,126.93429
37.49064,126.93105
37.48484,126.93731
37.48522,126.95311
37.49082,126.95979
37.48045,126.96087
37.48085,126.95046
37.47654,126.95548
37.47092,126.96649
37.47153,126.9683
37.47295,126.97751
37.48663,126.92382
37.48285,126.91131
37.47538,126.97719
37.48304,126.92506
37.48412,126.92021
37.48307,126.90449
37.47981,126.91387
37.48678,126.91732
37.48194,126.9291
37.48391,126.92559
37.4897,126.92528
37.47506,126.9432
37.48674,126.9483
37.47045,126.93977
37.4688,126.94118
37.46186,126.92738
37.484451,126.90377
37.484355,126.93185
37.475097,126.96249
37.485139,126.9295
37.47268,126.97836
37.47222,126.9816
37.4709,126.97351
37.47312,126.97329
37.47569,126.97357
37.47245,126.97067
37.46924,126.96809
37.46915,126.96479
37.47409,126.96138
37.4744,126.96369
37.47575,126.96275
37.47773,126.95524
37.47583,126.95378
37.4871,126.92344
37.48312,126.91209
37.484,126.91283
37.4825,126.92649
37.48171,126.92489
37.48309,126.9312
37.48361,126.93488
37.48041,126.93232
37.47896,126.93479
37.4783,126.93857
37.47981,126.94122
37.48331,126.93783
37.47339,126.96878
37.47976,126.94738
37.47895,126.94925
37.4776,126.94706
37.46843,126.9388
37.46604,126.93756
37.46564,126.93663
37.47378,126.93209
37.46767,126.93251
37.46155,126.93027
37.45893,126.92235
37.4669,126.93027
37.46794,126.9297
37.46929,126.93158
37.47077,126.92918
37.46938,126.92108
37.46307,126.9172
37.47073,126.92186
37.47255,126.92053
37.47285,126.92201
37.47374,126.92068
37.47092,126.91883
37.47476,126.91535
37.47654,126.91676
37.47605,126.91912
37.47634,126.9279
37.48015,126.92755
37.4796,126.92558
37.47577,126.93537
37.47483,126.9408
37.47333,126.94127
37.4719,126.9395
37.48553,126.94211
37.48573,126.94355
37.48875,126.93627
37.4894,126.92239
37.48887,126.92548
37.48568,126.9265
37.49132,126.92899
37.4887,126.94161
37.48513,126.95225
37.48844,126.95811
37.48129,126.96006
37.48436,126.95936
37.48067,126.94755
37.48021,126.94267
37.47041,126.96793
37.47383,126.98126
37.48429,126.92155
37.48172,126.90748
37.48146,126.90141
37.47812,126.92026
37.46991,126.9234
37.46676,126.92151
37.4822,126.93061
37.4819,126.92412
37.48358,126.92567
37.47535,126.93983
37.46948,126.92949
37.46809,126.92531
37.4705,126.93497
37.46006,126.92977
37.46047,126.92978
37.48109,126.94331
37.48891,126.94743
37.46969,126.91737
37.47618,126.91786
37.46273,126.91767
37.48549,126.9229
37.48997,126.92936
37.47734,126.9119
37.48315,126.957
37.48233,126.9584
37.4905,126.95491
37.47461,126.97402
37.46868,126.94077
37.47795,126.92732
37.48453,126.94873
37.4711,126.93695
37.46175,126.93195
37.48085,126.95707
37.46637,126.9272
37.46686,126.92912
37.48705,126.94196
37.48146,126.91925
37.47263,126.94164
37.47716,126.91721
37.48168,126.91957
37.46964,126.91111
37.4696,126.92511
37.4761,126.91923
37.46648,126.92212
37.49162,126.93237
37.47884,126.94697
37.48304,126.92506
37.47538,126.97719
37.48678,126.91732
37.48194,126.9291
37.48391,126.92559
37.4897,126.92528
37.47506,126.9432
37.47045,126.93977
37.47268,126.97836
37.47222,126.9816
37.46924,126.96809
37.47773,126.95524
37.48633,126.92474
37.48668,126.94071
37.49088,126.94257
37.49015,126.95854
37.48667,126.95517
37.48355,126.95087
37.47869,126.96305
37.47765,126.96416
37.48447,126.92012
37.48596,126.91469
37.48312,126.91209
37.48361,126.93488
37.47981,126.94122
37.4776,126.94706
37.46564,126.93663
37.47594,126.96139
37.48379,126.90959
37.47693,126.95156
37.48767,126.93581
37.47763,126.9559
37.47321,126.9671
37.48237,126.9219
37.48747,126.93621
37.48756,126.94716
37.47803,126.96319
37.47361,126.96743
37.4863,126.9325
37.4869,126.94124
37.47887,126.96106
37.46744,126.93084
37.47611,126.96297
37.48079,126.91259
37.47724,126.93736
37.47178,126.9357
37.47199,126.93591
37.48543,126.94746
37.48503,126.94832
37.46629,126.92301
37.46642,126.92199
37.48633,126.92474
37.49122,126.93072
37.48916,126.92976
37.48963,126.93387
37.48802,126.93504
37.48668,126.94071
37.49052,126.94139
37.49088,126.94257
37.49102,126.94041
37.49147,126.95916
37.49015,126.95854
37.48667,126.95517
37.4876,126.95403
37.47378,126.93209
37.46767,126.93251
37.46794,126.9297
37.47073,126.92186
37.47285,126.92201
37.47476,126.91535
37.4796,126.92558
37.48553,126.94211
37.4894,126.92239
37.48887,126.92548
37.48568,126.9265
37.48513,126.95225
37.48067,126.94755
37.47383,126.98126
37.47812,126.92026
37.48358,126.92567
37.4705,126.93497
37.46969,126.91737
37.48997,126.92936
37.47461,126.97402
37.4711,126.93695
37.46175,126.93195
37.48085,126.95707
37.48379,126.90959
37.47763,126.9559
37.47321,126.9671
37.48237,126.9219
37.48747,126.93621
37.48756,126.94716
37.47361,126.96743
37.4863,126.9325
37.4869,126.94124
37.47887,126.96106
37.46744,126.93084
37.48079,126.91259
37.47178,126.9357
37.48503,126.94832
37.48526,126.95366
37.48634,126.94851
37.4898,126.94791
37.48355,126.95087
37.48435,126.95269
37.48251,126.95616
37.48429,126.95705
37.47954,126.96083
37.47869,126.96305
37.47765,126.96416
37.47603,126.96745
37.48593,126.92262
37.48489,126.92374
37.48403,126.92279
37.48447,126.92012
37.48596,126.91469
37.48362,126.91609
37.48815,126.91631
37.48274,126.90576
37.48011,126.9015
37.48728,126.91936
37.48273,126.92327
37.47263,126.94029
37.48684,126.95401
37.48359,126.95205
37.46741,126.9343
37.47756,126.96559
37.46888,126.94305
37.47723,126.95721
37.47131,126.96776
37.47631,126.93248
37.48667,126.93054
37.48692,126.91484
37.48168,126.90334
37.47647,126.92109
37.4713,126.97748
37.47606,126.92285
